measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,161,Bangladesh,1,Male,1,<5 years,934,Drug-susceptible tuberculosis,1,Number,2015,2845.8115085746704,3837.6300860376255,2040.7198033446068
5,Prevalence,161,Bangladesh,2,Female,1,<5 years,934,Drug-susceptible tuberculosis,1,Number,2015,5649.619879895672,7599.621536928536,3918.275005070454
5,Prevalence,161,Bangladesh,1,Male,2,0-6 days,934,Drug-susceptible tuberculosis,1,Number,2015,0.009393802660596313,0.013041397322336468,0.006466482985379857
5,Prevalence,161,Bangladesh,2,Female,2,0-6 days,934,Drug-susceptible tuberculosis,1,Number,2015,0.016270298783364504,0.02275101202561252,0.010780213560166084
5,Prevalence,161,Bangladesh,1,Male,3,7-27 days,934,Drug-susceptible tuberculosis,1,Number,2015,0.6815360691535377,1.2190068183772829,0.23792046004670758
5,Prevalence,161,Bangladesh,2,Female,3,7-27 days,934,Drug-susceptible tuberculosis,1,Number,2015,1.6936567067464143,2.6440545213410385,0.9535313256280232
5,Prevalence,161,Bangladesh,1,Male,4,28-364 days,934,Drug-susceptible tuberculosis,1,Number,2015,201.42846213723163,278.5594672867533,141.2653435457436
5,Prevalence,161,Bangladesh,2,Female,4,28-364 days,934,Drug-susceptible tuberculosis,1,Number,2015,363.5486752653959,507.8215821761862,247.88992308291643
5,Prevalence,161,Bangladesh,1,Male,5,1-4 years,934,Drug-susceptible tuberculosis,1,Number,2015,2643.692116565625,3580.592100054783,1866.475709689173
5,Prevalence,161,Bangladesh,2,Female,5,1-4 years,934,Drug-susceptible tuberculosis,1,Number,2015,5284.361277624746,7163.076220299296,3665.1651730947283
5,Prevalence,161,Bangladesh,1,Male,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2015,4552.133537980798,6438.634439507355,3310.383106095852
5,Prevalence,161,Bangladesh,2,Female,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2015,10277.947791326244,13855.995076316904,7578.390825556591
5,Prevalence,161,Bangladesh,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,5223.128469838189,7009.896355944085,3865.835438432872
5,Prevalence,161,Bangladesh,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,14227.540700646647,18867.97159950301,10521.201275796893
5,Prevalence,161,Bangladesh,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2015,6038.935204702577,8597.27378403601,3944.8305406216928
5,Prevalence,161,Bangladesh,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2015,14774.84887674106,21519.879135376777,9528.205890011726
5,Prevalence,161,Bangladesh,1,Male,9,20-24 years,934,Drug-susceptible tuberculosis,1,Number,2015,12366.307927220705,18792.638224424005,7675.4714044820985
5,Prevalence,161,Bangladesh,2,Female,9,20-24 years,934,Drug-susceptible tuberculosis,1,Number,2015,15599.135615187266,24026.74857244811,9405.273672569156
5,Prevalence,161,Bangladesh,1,Male,10,25-29 years,934,Drug-susceptible tuberculosis,1,Number,2015,10845.062867918346,16474.3574441393,6537.500966327116
5,Prevalence,161,Bangladesh,2,Female,10,25-29 years,934,Drug-susceptible tuberculosis,1,Number,2015,15347.509448618126,23571.79791700013,9186.074466582475
5,Prevalence,161,Bangladesh,1,Male,11,30-34 years,934,Drug-susceptible tuberculosis,1,Number,2015,14314.446604805753,21975.945098111173,8823.74198458335
5,Prevalence,161,Bangladesh,2,Female,11,30-34 years,934,Drug-susceptible tuberculosis,1,Number,2015,13934.85852995693,21403.166668651258,8360.021966629227
5,Prevalence,161,Bangladesh,1,Male,12,35-39 years,934,Drug-susceptible tuberculosis,1,Number,2015,14047.035375041618,21314.346385374487,8441.628349519244
5,Prevalence,161,Bangladesh,2,Female,12,35-39 years,934,Drug-susceptible tuberculosis,1,Number,2015,13051.290353193082,19917.46698088104,7862.81292298629
5,Prevalence,161,Bangladesh,1,Male,13,40-44 years,934,Drug-susceptible tuberculosis,1,Number,2015,14140.863932302982,21115.62337550798,8382.358433420372
5,Prevalence,161,Bangladesh,2,Female,13,40-44 years,934,Drug-susceptible tuberculosis,1,Number,2015,11947.041628388766,17972.28440302435,6945.388168421832
5,Prevalence,161,Bangladesh,1,Male,14,45-49 years,934,Drug-susceptible tuberculosis,1,Number,2015,12301.994361007688,19495.034903126012,7352.7318403031695
5,Prevalence,161,Bangladesh,2,Female,14,45-49 years,934,Drug-susceptible tuberculosis,1,Number,2015,9407.879480310221,15050.142649302894,5373.199613633473
5,Prevalence,161,Bangladesh,1,Male,15,50-54 years,934,Drug-susceptible tuberculosis,1,Number,2015,12119.408001969348,17693.929811660222,7289.706573906311
5,Prevalence,161,Bangladesh,2,Female,15,50-54 years,934,Drug-susceptible tuberculosis,1,Number,2015,9408.159575787398,14081.877982687754,5690.3501794619415
5,Prevalence,161,Bangladesh,1,Male,16,55-59 years,934,Drug-susceptible tuberculosis,1,Number,2015,11598.523258568877,17619.519580544482,7237.140031728787
5,Prevalence,161,Bangladesh,2,Female,16,55-59 years,934,Drug-susceptible tuberculosis,1,Number,2015,8029.497950523665,11994.695559486072,4960.309227216026
5,Prevalence,161,Bangladesh,1,Male,17,60-64 years,934,Drug-susceptible tuberculosis,1,Number,2015,10444.679348128471,15849.071733412937,6620.649156059721
5,Prevalence,161,Bangladesh,2,Female,17,60-64 years,934,Drug-susceptible tuberculosis,1,Number,2015,7049.732075040892,10978.448228543693,4258.1346444057945
5,Prevalence,161,Bangladesh,1,Male,18,65-69 years,934,Drug-susceptible tuberculosis,1,Number,2015,8527.123352189654,13104.850225232813,5260.685290668474
5,Prevalence,161,Bangladesh,2,Female,18,65-69 years,934,Drug-susceptible tuberculosis,1,Number,2015,5548.723131116708,8634.089798873283,3243.7242799875157
5,Prevalence,161,Bangladesh,1,Male,19,70-74 years,934,Drug-susceptible tuberculosis,1,Number,2015,11570.753047564425,16757.36968550364,7412.870771983375
5,Prevalence,161,Bangladesh,2,Female,19,70-74 years,934,Drug-susceptible tuberculosis,1,Number,2015,8172.982861501835,11690.224729066404,5152.168387698582
5,Prevalence,161,Bangladesh,1,Male,20,75-79 years,934,Drug-susceptible tuberculosis,1,Number,2015,8412.701901025594,12072.778859923113,5515.56672302537
5,Prevalence,161,Bangladesh,2,Female,20,75-79 years,934,Drug-susceptible tuberculosis,1,Number,2015,6777.611819295819,10112.71812735605,4356.024654233789
5,Prevalence,161,Bangladesh,1,Male,21,80+ years,934,Drug-susceptible tuberculosis,1,Number,2015,7588.557892791397,9986.583642643343,5742.4170215579725
5,Prevalence,161,Bangladesh,2,Female,21,80+ years,934,Drug-susceptible tuberculosis,1,Number,2015,5354.041326403927,7238.245954988476,3953.237538638674
5,Prevalence,161,Bangladesh,1,Male,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2015,166937.4665916311,195150.98404109103,145295.03249268365
5,Prevalence,161,Bangladesh,2,Female,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2015,174558.42104393424,201281.5563947251,151664.1402536359
5,Prevalence,161,Bangladesh,1,Male,23,5-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,9775.262007818987,12476.640835474822,7730.742986102974
5,Prevalence,161,Bangladesh,2,Female,23,5-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,24505.488491972887,31027.633211017695,18972.549936843694
5,Prevalence,161,Bangladesh,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,1,Number,2015,84054.64627299966,105402.10729984246,66859.18502197073
5,Prevalence,161,Bangladesh,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,1,Number,2015,94062.56393239545,116922.97673070354,75165.5576751058
5,Prevalence,161,Bangladesh,1,Male,25,50-69 years,934,Drug-susceptible tuberculosis,1,Number,2015,42689.73396085635,55966.95852043221,32208.62425119454
5,Prevalence,161,Bangladesh,2,Female,25,50-69 years,934,Drug-susceptible tuberculosis,1,Number,2015,30036.112732468664,39034.623044519896,22294.65763315122
5,Prevalence,161,Bangladesh,1,Male,26,70+ years,934,Drug-susceptible tuberculosis,1,Number,2015,27572.012841381416,36279.91543553381,19849.661584670524
5,Prevalence,161,Bangladesh,2,Female,26,70+ years,934,Drug-susceptible tuberculosis,1,Number,2015,20304.63600720158,27525.1846660345,14763.970089316826
5,Prevalence,161,Bangladesh,1,Male,28,<1 year,934,Drug-susceptible tuberculosis,1,Number,2015,202.11939200904575,279.67360338973236,141.43050452204207
5,Prevalence,161,Bangladesh,2,Female,28,<1 year,934,Drug-susceptible tuberculosis,1,Number,2015,365.2586022709257,510.58611282761603,248.86309609414775
5,Prevalence,161,Bangladesh,1,Male,30,80-84 years,934,Drug-susceptible tuberculosis,1,Number,2015,5072.085423960311,6780.784203502431,3735.156670761604
5,Prevalence,161,Bangladesh,2,Female,30,80-84 years,934,Drug-susceptible tuberculosis,1,Number,2015,3753.483547160944,5175.108096099918,2695.684668424756
5,Prevalence,161,Bangladesh,1,Male,31,85-89 years,934,Drug-susceptible tuberculosis,1,Number,2015,2008.1135109377844,2635.8677200399943,1526.3662145205114
5,Prevalence,161,Bangladesh,2,Female,31,85-89 years,934,Drug-susceptible tuberculosis,1,Number,2015,1277.7152672808863,1701.1566642722262,958.9343113763816
5,Prevalence,161,Bangladesh,1,Male,32,90-94 years,934,Drug-susceptible tuberculosis,1,Number,2015,416.3788260533321,574.183197025647,299.51839458028036
5,Prevalence,161,Bangladesh,2,Female,32,90-94 years,934,Drug-susceptible tuberculosis,1,Number,2015,265.95380808303725,361.9286304975607,192.55796998787463
5,Prevalence,161,Bangladesh,1,Male,37,20+ years,934,Drug-susceptible tuberculosis,1,Number,2015,148277.45787053482,175372.30993767243,127335.5227829662
5,Prevalence,161,Bangladesh,2,Female,37,20+ years,934,Drug-susceptible tuberculosis,1,Number,2015,129628.46379532464,154616.74392706776,109245.50806971341
5,Prevalence,161,Bangladesh,1,Male,39,0-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,12621.073516393657,15636.059802013897,10262.011799276743
5,Prevalence,161,Bangladesh,2,Female,39,0-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,30155.10837186856,37486.18366445288,24283.797814489335
5,Prevalence,161,Bangladesh,1,Male,41,50-74 years,934,Drug-susceptible tuberculosis,1,Number,2015,54260.48700842078,69102.25886216204,42236.20862002685
5,Prevalence,161,Bangladesh,2,Female,41,50-74 years,934,Drug-susceptible tuberculosis,1,Number,2015,38209.0955939705,49173.38236119383,29441.512553315784
5,Prevalence,161,Bangladesh,1,Male,42,<28 days,934,Drug-susceptible tuberculosis,1,Number,2015,0.690929871814134,1.2325369876732981,0.24434636782645275
5,Prevalence,161,Bangladesh,2,Female,42,<28 days,934,Drug-susceptible tuberculosis,1,Number,2015,1.7099270055297784,2.667042909580475,0.9642922924681493
5,Prevalence,161,Bangladesh,1,Male,157,25+ years,934,Drug-susceptible tuberculosis,1,Number,2015,135911.14994331417,161359.18415058943,115953.25014644013
5,Prevalence,161,Bangladesh,2,Female,157,25+ years,934,Drug-susceptible tuberculosis,1,Number,2015,114029.32818013737,136916.47365164338,95692.29550157058
5,Prevalence,161,Bangladesh,1,Male,158,<20 years,934,Drug-susceptible tuberculosis,1,Number,2015,18660.008721096237,22499.085577550217,15337.311900503917
5,Prevalence,161,Bangladesh,2,Female,158,<20 years,934,Drug-susceptible tuberculosis,1,Number,2015,44929.95724860962,55241.763576849386,36378.87291432264
5,Prevalence,161,Bangladesh,1,Male,159,10-24 years,934,Drug-susceptible tuberculosis,1,Number,2015,23628.371601761468,31544.39228568478,17234.48424566468
5,Prevalence,161,Bangladesh,2,Female,159,10-24 years,934,Drug-susceptible tuberculosis,1,Number,2015,44601.52519257497,58564.60748890107,33617.34117146998
5,Prevalence,161,Bangladesh,1,Male,160,85+ years,934,Drug-susceptible tuberculosis,1,Number,2015,2516.4724688310857,3317.189021166663,1892.2081700434549
