measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,194,Lesotho,1,Male,1,<5 years,934,Drug-susceptible tuberculosis,1,Number,2019,607.9471015536787,935.3114105076432,374.2800340877172
5,Prevalence,194,Lesotho,2,Female,1,<5 years,934,Drug-susceptible tuberculosis,1,Number,2019,820.0880075219642,1242.131760801334,505.7447059670642
5,Prevalence,194,Lesotho,1,Male,2,0-6 days,934,Drug-susceptible tuberculosis,1,Number,2019,0.00196889880540288,0.0027187056108091347,0.0013625330926741906
5,Prevalence,194,Lesotho,2,Female,2,0-6 days,934,Drug-susceptible tuberculosis,1,Number,2019,0.0026614074707462187,0.0036895975107562613,0.0018627423444057037
5,Prevalence,194,Lesotho,1,Male,3,7-27 days,934,Drug-susceptible tuberculosis,1,Number,2019,0.02854034773665579,0.039306949605843744,0.019894271823823938
5,Prevalence,194,Lesotho,2,Female,3,7-27 days,934,Drug-susceptible tuberculosis,1,Number,2019,0.03873816812783065,0.05375510522898533,0.027178990631599606
5,Prevalence,194,Lesotho,1,Male,4,28-364 days,934,Drug-susceptible tuberculosis,1,Number,2019,25.370831893044024,41.581379083744785,12.446025761392184
5,Prevalence,194,Lesotho,2,Female,4,28-364 days,934,Drug-susceptible tuberculosis,1,Number,2019,41.83235249358197,63.72863664955922,24.67362902137246
5,Prevalence,194,Lesotho,1,Male,5,1-4 years,934,Drug-susceptible tuberculosis,1,Number,2019,582.5457604140927,900.5549384792707,354.12867254750836
5,Prevalence,194,Lesotho,2,Female,5,1-4 years,934,Drug-susceptible tuberculosis,1,Number,2019,778.2142554527836,1194.696946069557,475.9145959450876
5,Prevalence,194,Lesotho,1,Male,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2019,587.0267652715672,996.2440716119312,307.97428921930367
5,Prevalence,194,Lesotho,2,Female,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2019,871.7844973414501,1414.010964808088,478.7837075182893
5,Prevalence,194,Lesotho,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,186.89057090942532,410.1439050133525,27.8401958019008
